Id,Label,timeset,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,componentnumber,strongcompnum,pageranks,Clustering Coefficient
4886,4886,,4,4,8,6,0.285854,0.29839,69.974185,0.333333,0,1115,0.000111,0.333333
4887,4887,,2,3,5,7,0.287117,0.297595,4733,0.333333,0,1115,0.000065,0.333333
4890,4890,,21,17,38,6,0.305028,0.320346,7982.653731,0.264822,0,1115,0.000397,0.280632
4891,4891,,1,0,1,0,0,0,0,0,0,878,0.000046,0
4892,4892,,2,2,4,8,0.231338,0.238418,18.569492,0,0,1115,0.000064,0
4893,4893,,15,16,31,6,0.297684,0.311069,2318.792315,0.1375,0,1115,0.000332,0.15
4894,4894,,1,1,2,7,0.23378,0.240064,0,0,0,1115,0.000056,0
4895,4895,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
4896,4896,,1,1,2,8,0.194363,0.197901,37.065667,0,0,1115,0.000054,0
4897,4897,,7,1,8,7,0.241224,0.248052,6496.452358,0.047619,0,1115,0.000157,0.047619
4898,4898,,10,9,19,6,0.305938,0.319568,1772.319626,0.2,0,1115,0.000244,0.2
4899,4899,,13,13,26,7,0.305426,0.31845,12682.33892,0.170996,0,1115,0.000251,0.225108
4900,4900,,1,1,2,8,0.233976,0.239578,0,0,0,1115,0.000051,0
4901,4901,,1,1,2,7,0.230055,0.236929,0,0,0,1115,0.000054,0
4888,4888,,1,0,1,0,0,0,0,0,0,44,0.000053,0
2003,2003,,1,1,2,6,0.28612,0.299991,0,0,0,1115,0.00005,0
4902,4902,,1,1,2,7,0.251819,0.260095,0,0,0,1115,0.000053,0
4903,4903,,1,0,1,0,0,0,0,0,0,527,0.000055,0
4904,4904,,2,0,2,0,0,0,0,0,0,54,0.000067,0
4905,4905,,1,2,3,7,0.246232,0.254132,3.121618,0,0,1115,0.000045,0
4906,4906,,1,1,2,7,0.256965,0.266159,0,0,0,1115,0.000056,0
4907,4907,,6,6,12,6,0.294076,0.307228,6156.669416,0.214286,0,1115,0.000185,0.238095
4908,4908,,1,1,2,8,0.201822,0.206123,0,0,0,1115,0.000058,0
4909,4909,,1,0,1,0,0,0,0,0,0,764,0.000043,0
4910,4910,,1,0,1,0,0,0,0,0,0,763,0.000043,0
4911,4911,,1,0,1,0,0,0,0,0,0,762,0.000043,0
4912,4912,,1,0,1,0,0,0,0,0,0,761,0.000043,0
4913,4913,,1,0,1,0,0,0,0,0,0,760,0.000043,0
4914,4914,,1,0,1,0,0,0,0,0,0,759,0.000043,0
4915,4915,,2,2,4,8,0.234727,0.243564,39.267003,0,0,1115,0.000096,0
4916,4916,,3,5,8,7,0.299192,0.31298,290.926483,0.3,0,1115,0.00008,0.3
4917,4917,,1,1,2,7,0.269369,0.279361,0,0,0,1115,0.000047,0
4918,4918,,3,3,6,6,0.2831,0.295303,140.417705,0,0,1115,0.000089,0
4919,4919,,3,3,6,7,0.271924,0.282697,38.851211,0.083333,0,1115,0.000095,0.166667
4920,4920,,2,1,3,8,0.229992,0.236923,185.342422,0,0,1115,0.000058,0
4921,4921,,29,21,50,6,0.334496,0.35167,37987.06409,0.172348,0,1115,0.00044,0.221591
4922,4922,,5,5,10,7,0.263887,0.273141,10964.02987,0.166667,0,1115,0.000143,0.2
4923,4923,,1,1,2,7,0.280574,0.291479,0,0,0,1115,0.000051,0
4924,4924,,2,2,4,7,0.292942,0.311404,0,1,0,1115,0.00008,1
4925,4925,,26,31,57,6,0.317809,0.335092,51993.89836,0.083779,0,1115,0.000591,0.103387
4926,4926,,2,1,3,7,0.227257,0.233092,0,0.5,0,1115,0.000075,1
4927,4927,,1,4,5,1,1,1,9750.09195,0,0,608,0.000054,0
4928,4928,,1,2,3,7,0.283925,0.295389,0,1,0,1115,0.000056,1
4929,4929,,1,0,1,0,0,0,0,0,0,607,0.000046,0
4930,4930,,2,0,2,0,0,0,0,0,0,470,0.000059,0
4931,4931,,2,0,2,0,0,0,0,0,0,46,0.000062,0
4932,4932,,4,0,4,0,0,0,0,0,0,94,0.00007,0
4933,4933,,2,0,2,0,0,0,0,0,0,506,0.000067,0
4934,4934,,3,0,3,0,0,0,0,0.666667,0,106,0.000061,0.666667
4935,4935,,2,0,2,0,0,0,0,0,0,469,0.000055,0
4936,4936,,1,0,1,0,0,0,0,0,0,505,0.000042,0
4937,4937,,11,11,22,6,0.305602,0.320999,1444.363895,0.219697,0,1115,0.000238,0.257576
4938,4938,,5,1,6,7,0.241224,0.248052,256.410569,0.1,0,1115,0.000078,0.1
4939,4939,,1,0,1,0,0,0,0,0,0,59,0.000051,0
4940,4940,,2,2,4,7,0.267313,0.277072,13.941268,0,0,1115,0.000081,0
4941,4941,,1,0,1,0,0,0,0,0,0,821,0.00005,0
4943,4943,,2,2,4,7,0.281289,0.292553,16.92424,0,0,1115,0.000071,0
4944,4944,,1,1,2,7,0.269369,0.279361,0,0,0,1115,0.000047,0
4945,4945,,4,5,9,7,0.303682,0.315645,845.414394,0.1,0,1115,0.000104,0.1
4946,4946,,1,1,2,6,0.278702,0.289925,0,0,0,1115,0.000057,0
4947,4947,,1,0,1,0,0,0,0,0,0,105,0.000039,0
4948,4948,,1,0,1,0,0,0,0,0,0,104,0.000039,0
4949,4949,,2,0,2,0,0,0,0,0,0,103,0.000045,0
4950,4950,,1,0,1,0,0,0,0,0,0,101,0.000039,0
4951,4951,,1,0,1,0,0,0,0,0,0,100,0.000039,0
4952,4952,,2,0,2,0,0,0,0,0,0,99,0.000047,0
4953,4953,,1,0,1,0,0,0,0,0,0,98,0.000039,0
4954,4954,,1,0,1,0,0,0,0,0,0,97,0.000039,0
4808,4808,,1,0,1,0,0,0,0,0,0,95,0.000039,0
4955,4955,,2,0,2,0,0,0,0,0,0,81,0.000054,0
4956,4956,,1,6,7,7,0.273873,0.286828,1433.023304,0.066667,0,1115,0.000039,0.133333
4958,4958,,2,0,2,0,0,0,0,0,0,92,0.00005,0
4889,4889,,1,0,1,0,0,0,0,0,0,979,0.000052,0
4957,4957,,2,1,3,1,1,1,13.216536,0,0,86,0.000051,0
4959,4959,,1,0,1,0,0,0,0,0,0,90,0.000039,0
4961,4961,,1,1,2,7,0.270365,0.281553,0,0,0,1115,0.000055,0
4962,4962,,1,1,2,8,0.221389,0.227255,0,0,0,1115,0.000067,0
4963,4963,,2,2,4,7,0.283306,0.293471,0,1,0,1115,0.000071,1
4964,4964,,1,1,2,7,0.271583,0.281245,0,0,0,1115,0.000051,0
4965,4965,,8,7,15,7,0.28456,0.295584,24448.91186,0.107143,0,1115,0.000299,0.142857
4966,4966,,2,1,3,8,0.221532,0.226557,0,0.5,0,1115,0.00008,1
4967,4967,,3,2,5,8,0.225027,0.230437,1315.261818,0.5,0,1115,0.000113,0.666667
4968,4968,,1,1,2,8,0.221532,0.226557,0,0,0,1115,0.000071,0
4969,4969,,3,4,7,7,0.294788,0.307295,10778.30832,0.25,0,1115,0.000118,0.333333
4970,4970,,4,4,8,7,0.275797,0.286081,314.024168,0,0,1115,0.000113,0
4972,4972,,1,0,1,0,0,0,0,0,0,978,0.000052,0
4973,4973,,1,0,1,0,0,0,0,0,0,977,0.000052,0
4960,4960,,1,1,2,7,0.2085,0.213609,0,0.5,0,1115,0.000052,1
4974,4974,,1,1,2,8,0.212562,0.217714,0,0,0,1115,0.000079,0
4975,4975,,1,0,1,0,0,0,0,0,0,479,0.000053,0
4976,4976,,1,0,1,0,0,0,0,0,0,89,0.000039,0
4978,4978,,1,1,2,7,0.281452,0.293489,0,0,0,1115,0.00005,0
4971,4971,,1,1,2,7,0.273207,0.283193,0,0,0,1115,0.000051,0
4979,4979,,1,1,2,7,0.243585,0.251455,0,0,0,1115,0.00006,0
4980,4980,,4,3,7,8,0.233211,0.23924,10742.1425,0,0,1115,0.000206,0
4981,4981,,1,1,2,9,0.189115,0.192292,0,0,0,1115,0.000093,0
4977,4977,,2,3,5,7,0.266679,0.276541,1789.893054,0.333333,0,1115,0.00012,0.333333
4982,4982,,2,2,4,7,0.233845,0.240272,236.791051,0,0,1115,0.000114,0
4983,4983,,9,10,19,6,0.330508,0.350923,11562.8283,0.190909,0,1115,0.000242,0.218182
4984,4984,,1,1,2,7,0.243585,0.251455,0,0,0,1115,0.00006,0
4985,4985,,1,1,2,7,0.233425,0.238726,0,0,0,1115,0.000059,0
4986,4986,,7,4,11,7,0.288562,0.300206,567.52836,0.404762,0,1115,0.000178,0.47619
4987,4987,,4,4,8,7,0.302332,0.313605,782.989649,0,0,1115,0.00011,0
4988,4988,,6,3,9,7,0.251592,0.259624,26420.43356,0.1,0,1115,0.000486,0.2
4989,4989,,1,1,2,7,0.281452,0.293489,0,0,0,1115,0.00005,0
4990,4990,,2,2,4,7,0.299728,0.310555,0,1,0,1115,0.000073,1
4942,4942,,4,7,11,6,0.294372,0.313289,4855.901461,0.047619,0,1115,0.000128,0.047619
4991,4991,,6,3,9,7,0.282321,0.29459,1662.504858,0.366667,0,1115,0.000162,0.466667
4992,4992,,1,1,2,7,0.256154,0.265221,0,0,0,1115,0.000053,0
4993,4993,,3,13,16,7,0.282144,0.295436,31568.1478,0.019231,0,1115,0.000095,0.025641
4994,4994,,1,1,2,8,0.231843,0.238773,0,0,0,1115,0.000062,0
4995,4995,,2,5,7,8,0.22284,0.229447,4922.607025,0.1,0,1115,0.00009,0.1
4996,4996,,5,3,8,7,0.265276,0.273891,121.44768,0,0,1115,0.000103,0
4997,4997,,2,3,5,7,0.242364,0.250772,211.14691,0.333333,0,1115,0.000088,0.333333
4998,4998,,1,0,1,0,0,0,0,0,0,758,0.000043,0
4999,4999,,1,2,3,8,0.220688,0.22679,0,0.5,0,1115,0.000041,1
5000,5000,,1,0,1,0,0,0,0,0,0,32,0.000047,0
5001,5001,,1,1,2,6,0.28612,0.299991,0,0,0,1115,0.00005,0
5002,5002,,1,0,1,0,0,0,0,0,0,88,0.000039,0
5003,5003,,2,2,4,7,0.244819,0.251782,6612.828786,0,0,1115,0.000068,0
5004,5004,,1,0,1,0,0,0,0,0,0,45,0.00005,0
5005,5005,,4,0,4,0,0,0,0,0.916667,0,541,0.000087,1
5006,5006,,1,0,1,0,0,0,0,0,0,877,0.000046,0
5007,5007,,3,3,6,7,0.270178,0.280487,22.165899,0.5,0,1115,0.000086,0.5
5008,5008,,1,1,2,7,0.281411,0.291799,0,0,0,1115,0.000051,0
5009,5009,,3,3,6,7,0.273309,0.28385,541.287193,0,0,1115,0.000102,0
5010,5010,,1,0,1,0,0,0,0,0,0,596,0.000062,0
5011,5011,,1,0,1,0,0,0,0,0,0,494,0.000056,0
5012,5012,,1,2,3,7,0.258053,0.267014,4.889456,0,0,1115,0.000054,0
5014,5014,,3,3,6,6,0.307046,0.321036,727.443611,0.333333,0,1115,0.000093,0.333333
5013,5013,,24,25,49,6,0.328226,0.349664,35148.66695,0.118333,0,1115,0.000591,0.126667
5015,5015,,2,1,3,8,0.201024,0.204973,0,0.5,0,1115,0.000181,1
5016,5016,,2,1,3,8,0.201024,0.204973,0,0.5,0,1115,0.000181,1
5017,5017,,1,1,2,7,0.269369,0.279361,0,0,0,1115,0.000047,0
5018,5018,,1,0,1,0,0,0,0,0,0,976,0.000052,0
5019,5019,,1,0,1,0,0,0,0,0,0,975,0.000052,0
5021,5021,,5,4,9,7,0.259208,0.267908,229.774733,0.1,0,1115,0.00012,0.133333
5022,5022,,1,0,1,0,0,0,0,0,0,831,0.000044,0
5023,5023,,1,5,6,8,0.23753,0.245023,4973.045891,0.066667,0,1115,0.000054,0.133333
5024,5024,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
5025,5025,,19,22,41,6,0.319633,0.337728,29781.0821,0.161667,0,1115,0.000463,0.18
3772,3772,,5,5,10,7,0.302222,0.32128,12426.78989,0.1,0,1115,0.000166,0.1
5026,5026,,1,0,1,0,0,0,0,0,0,599,0.000041,0
5027,5027,,8,6,14,7,0.257621,0.267066,13955.38997,0.097222,0,1115,0.000245,0.138889
5028,5028,,16,17,33,6,0.318657,0.336012,20932.83827,0.219298,0,1115,0.000342,0.25731
5029,5029,,5,5,10,7,0.255204,0.264258,21313.8374,0,0,1115,0.000238,0
5030,5030,,3,3,6,7,0.285268,0.296009,199.88442,0.333333,0,1115,0.000091,0.333333
5031,5031,,1,1,2,8,0.204855,0.209444,0,0,0,1115,0.00007,0
5032,5032,,1,1,2,8,0.203324,0.207775,0,0,0,1115,0.000075,0
5033,5033,,2,2,4,7,0.254981,0.263826,3.619882,0,0,1115,0.000069,0
5034,5034,,1,3,4,7,0.260478,0.269547,60.022228,0.333333,0,1115,0.000062,0.333333
5035,5035,,1,1,2,7,0.281452,0.293489,0,0,0,1115,0.00005,0
5037,5037,,4,2,6,7,0.251581,0.259539,4018.747948,0.416667,0,1115,0.000112,0.5
5039,5039,,2,3,5,8,0.201087,0.2053,21.393627,0.083333,0,1115,0.000091,0.166667
5040,5040,,1,0,1,0,0,0,0,0,0,900,0.000051,0
5036,5036,,3,2,5,7,0.273424,0.283834,17.896982,0.666667,0,1115,0.000084,0.666667
5041,5041,,5,5,10,7,0.287894,0.301766,1438.242616,0.2,0,1115,0.000137,0.2
5042,5042,,1,1,2,7,0.269369,0.279361,0,0,0,1115,0.000047,0
5020,5020,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
5043,5043,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
5044,5044,,3,2,5,7,0.239348,0.24623,1464.908973,0,0,1115,0.000094,0
5045,5045,,3,3,6,7,0.295011,0.313522,13.20931,0.666667,0,1115,0.0001,0.666667
5046,5046,,4,4,8,7,0.288776,0.303832,755.06586,0,0,1115,0.000137,0
5047,5047,,1,1,2,7,0.284754,0.29883,0,0,0,1115,0.000058,0
5048,5048,,1,1,2,7,0.247765,0.254745,0,0,0,1115,0.00004,0
5049,5049,,1,1,2,8,0.203324,0.207775,0,0,0,1115,0.000075,0
5050,5050,,1,1,2,7,0.254029,0.260731,0,0,0,1115,0.000051,0
5052,5052,,2,3,5,7,0.271394,0.282881,74.153532,0.5,0,1115,0.000071,0.666667
5053,5053,,1,0,1,0,0,0,0,0,0,625,0.000049,0
5054,5054,,2,2,4,7,0.262808,0.27255,17.589762,0,0,1115,0.000075,0
5055,5055,,1,1,2,7,0.247933,0.255869,0,0,0,1115,0.000054,0
5056,5056,,4,4,8,6,0.316348,0.335023,775.298985,0.416667,0,1115,0.000102,0.5
5051,5051,,1,0,1,0,0,0,0,0,0,592,0.000045,0
5057,5057,,1,1,2,7,0.243616,0.250159,0,0,0,1115,0.000054,0
5058,5058,,1,0,1,0,0,0,0,0,0,598,0.000041,0
5059,5059,,5,2,7,7,0.253456,0.261617,11127.37726,0,0,1115,0.000206,0
5060,5060,,1,1,2,8,0.202213,0.206248,0,0,0,1115,0.000123,0
5061,5061,,1,1,2,7,0.284754,0.29883,0,0,0,1115,0.000058,0
5062,5062,,1,0,1,0,0,0,0,0,0,906,0.00005,0
5063,5063,,2,0,2,0,0,0,0,0,0,58,0.000057,0
5064,5064,,7,7,14,6,0.301009,0.313403,5991.760576,0,0,1115,0.000143,0
5066,5066,,4,8,12,7,0.232784,0.238925,317.794457,0.390909,0,1115,0.000081,0.509091
5067,5067,,8,5,13,1,1,1,0.25,0.678571,0,499,0.000436,1
5068,5068,,8,5,13,1,1,1,0.25,0.678571,0,499,0.000436,1
5069,5069,,8,5,13,1,1,1,0.25,0.678571,0,499,0.000436,1
5070,5070,,8,5,13,1,1,1,0.25,0.678571,0,499,0.000436,1
5071,5071,,8,4,12,2,0.833333,0.9,0,0.696429,0,499,0.000421,1
5072,5072,,7,5,12,1,1,1,0,0.696429,0,499,0.00036,1
5073,5073,,3,3,6,7,0.299146,0.317728,22.373225,0.666667,0,1115,0.00009,0.666667
5074,5074,,2,1,3,8,0.233826,0.240009,0,1,0,1115,0.00007,1
5075,5075,,2,6,8,7,0.241833,0.249811,4972.975301,0.066667,0,1115,0.000085,0.066667
5076,5076,,3,1,4,7,0.272761,0.282768,29.781154,0.833333,0,1115,0.000085,1
5077,5077,,1,0,1,0,0,0,0,0,0,757,0.000043,0
5078,5078,,1,1,2,8,0.205633,0.210097,0,0,0,1115,0.000095,0
5079,5079,,4,4,8,7,0.258099,0.266931,172.105194,0.166667,0,1115,0.00014,0.166667
5080,5080,,4,2,6,8,0.201059,0.205144,5929.253107,0.15,0,1115,0.000211,0.3
5081,5081,,2,0,2,0,0,0,0,0,0,756,0.000058,0
5082,5082,,1,0,1,0,0,0,0,0,0,755,0.000043,0
5084,5084,,1,0,1,0,0,0,0,0,0,597,0.000041,0
5085,5085,,1,1,2,8,0.231843,0.238773,0,0,0,1115,0.000062,0
5086,5086,,5,1,6,7,0.222484,0.228731,16.68125,0.1,0,1115,0.000206,0.1
5087,5087,,1,1,2,7,0.24049,0.246996,0,0,0,1115,0.000052,0
5038,5038,,1,1,2,7,0.248819,0.256418,0,0,0,1115,0.000052,0
5088,5088,,2,1,3,7,0.247126,0.255709,4.168265,0,0,1115,0.000072,0
5089,5089,,1,1,2,7,0.247126,0.255709,0,0,0,1115,0.000055,0
5090,5090,,1,0,1,0,0,0,0,0,0,974,0.000052,0
5091,5091,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
5092,5092,,1,1,2,7,0.264316,0.273702,0,0,0,1115,0.000055,0
5093,5093,,2,2,4,7,0.264627,0.274214,0,1,0,1115,0.000083,1
5094,5094,,2,1,3,7,0.281411,0.291799,64.620357,0,0,1115,0.000072,0
5095,5095,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
5096,5096,,2,2,4,6,0.286134,0.300077,5847,0.5,0,1115,0.000225,1
5097,5097,,2,0,2,0,0,0,0,0,0,528,0.000065,0
5098,5098,,1,2,3,7,0.264783,0.273371,7.324985,0.5,0,1115,0.000053,1
5099,5099,,1,0,1,0,0,0,0,0,0,789,0.000049,0
4860,4860,,20,24,44,6,0.306579,0.320497,25790.13767,0.181818,0,1115,0.000307,0.247772
5100,5100,,2,0,2,0,0,0,0,1,0,579,0.000053,1
5101,5101,,4,4,8,7,0.277222,0.287693,95.328141,0.25,0,1115,0.000124,0.333333
5104,5104,,1,1,2,8,0.227682,0.233252,0,0,0,1115,0.00006,0
5105,5105,,1,1,2,7,0.236857,0.24353,0,0,0,1115,0.000061,0
5106,5106,,1,0,1,0,0,0,0,0,0,754,0.000043,0
5108,5108,,1,0,1,0,0,0,0,0,0,753,0.000043,0
5109,5109,,1,0,1,0,0,0,0,0,0,752,0.000043,0
5110,5110,,1,0,1,0,0,0,0,0,0,751,0.000043,0
5111,5111,,1,0,1,0,0,0,0,0,0,750,0.000043,0
5112,5112,,1,0,1,0,0,0,0,0,0,749,0.000043,0
5113,5113,,1,0,1,0,0,0,0,0,0,748,0.000043,0
5083,5083,,1,0,1,0,0,0,0,0,0,747,0.000043,0
5115,5115,,6,4,10,7,0.27181,0.283451,364.631013,0.303571,0,1115,0.000133,0.321429
5117,5117,,1,0,1,0,0,0,0,0,0,530,0.000053,0
5118,5118,,1,1,2,7,0.245086,0.253179,0,0,0,1115,0.000058,0
5119,5119,,2,2,4,7,0.258658,0.268278,10.804009,0,0,1115,0.000082,0
5120,5120,,2,2,4,7,0.26321,0.273278,77.987686,0,0,1115,0.000069,0
5121,5121,,2,2,4,7,0.281479,0.293603,254.327704,0.5,0,1115,0.000087,1
5122,5122,,1,1,2,8,0.231843,0.238773,0,0,0,1115,0.000062,0
5123,5123,,2,1,3,7,0.233649,0.239734,31.835121,0,0,1115,0.000073,0
5124,5124,,1,1,2,7,0.256154,0.265221,0,0,0,1115,0.000053,0
5125,5125,,3,5,8,7,0.280951,0.29229,10364.30414,0.066667,0,1115,0.000078,0.066667
5126,5126,,1,0,1,0,0,0,0,0,0,478,0.000048,0
5127,5127,,1,0,1,0,0,0,0,0,0,477,0.000048,0
5128,5128,,1,1,2,7,0.254604,0.262461,0,0,0,1115,0.000052,0
5130,5130,,1,1,2,8,0.232091,0.2402,0,0,0,1115,0.000063,0
5131,5131,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
5103,5103,,6,4,10,6,0.282649,0.294029,282.246342,0.133333,0,1115,0.000142,0.133333
5132,5132,,2,2,4,7,0.299621,0.310413,161.886892,0,0,1115,0.000081,0
5133,5133,,1,1,2,7,0.255941,0.265221,0,0,0,1115,0.000055,0
5129,5129,,3,1,4,9,0.167406,0.169737,0,0.333333,0,1115,0.000148,0.666667
5134,5134,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
5135,5135,,1,0,1,0,0,0,0,0,0,973,0.000052,0
5136,5136,,1,0,1,0,0,0,0,0,0,972,0.000052,0
5137,5137,,1,0,1,0,0,0,0,0,0,971,0.000052,0
5138,5138,,3,3,6,7,0.277367,0.287974,47.895806,0.333333,0,1115,0.000076,0.333333
5139,5139,,6,6,12,6,0.278715,0.290632,129.627566,0.261905,0,1115,0.000137,0.285714
5140,5140,,1,0,1,0,0,0,0,0,0,970,0.000052,0
5141,5141,,3,1,4,7,0.265649,0.275582,133.669366,0.333333,0,1115,0.000085,0.333333
5142,5142,,3,2,5,7,0.293118,0.303806,71.994189,0.333333,0,1115,0.000085,0.333333
5143,5143,,2,2,4,7,0.281479,0.293603,23.032482,0.666667,0,1115,0.000086,0.666667
5144,5144,,2,2,4,7,0.30019,0.311202,378.242078,0,0,1115,0.000077,0
5145,5145,,1,1,2,7,0.256154,0.265221,0,0,0,1115,0.000053,0
5146,5146,,7,7,14,6,0.290671,0.301308,2963.194623,0.119048,0,1115,0.000186,0.142857
5147,5147,,2,0,2,0,0,0,0,0,0,746,0.000056,0
5148,5148,,1,0,1,0,0,0,0,0,0,745,0.000043,0
5149,5149,,3,0,3,0,0,0,0,0.5,0,591,0.000068,0.666667
5150,5150,,2,0,2,0,0,0,0,1,0,744,0.000058,1
5152,5152,,1,0,1,0,0,0,0,0,0,815,0.000047,0
5153,5153,,2,0,2,0,0,0,0,0,0,743,0.000053,0
5154,5154,,1,0,1,0,0,0,0,0,0,742,0.000043,0
5155,5155,,3,4,7,6,0.312443,0.33115,991.539088,0.25,0,1115,0.000078,0.333333
5156,5156,,2,2,4,7,0.30826,0.327447,617.586827,0,0,1115,0.000071,0
5157,5157,,13,7,20,7,0.280318,0.291563,45.856983,0.593407,0,1115,0.00021,0.725275
5158,5158,,1,0,1,0,0,0,0,0,0,1113,0.000047,0
5159,5159,,3,0,3,0,0,0,0,0.666667,0,730,0.000068,0.666667
5160,5160,,2,0,2,0,0,0,0,0,0,741,0.000056,0
5161,5161,,2,0,2,0,0,0,0,0,0,740,0.000056,0
5162,5162,,1,0,1,0,0,0,0,0,0,820,0.00005,0
5163,5163,,1,1,2,7,0.241633,0.249681,0,0,0,1115,0.000055,0
5164,5164,,2,0,2,0,0,0,0,1,0,734,0.000055,1
5165,5165,,1,1,2,8,0.231843,0.238773,0,0,0,1115,0.000062,0
5166,5166,,1,0,1,0,0,0,0,0,0,739,0.000043,0
5167,5167,,1,0,1,0,0,0,0,0,0,738,0.000043,0
5168,5168,,1,0,1,0,0,0,0,0,0,737,0.000043,0
5170,5170,,1,0,1,0,0,0,0,0,0,736,0.000043,0
5171,5171,,1,0,1,0,0,0,0,0,0,735,0.000043,0
5172,5172,,1,0,1,0,0,0,0,0,0,733,0.000043,0
5173,5173,,1,0,1,0,0,0,0,0,0,732,0.000043,0
5174,5174,,1,0,1,0,0,0,0,0,0,731,0.000043,0
5169,5169,,1,0,1,0,0,0,0,0,0,729,0.000043,0
5116,5116,,1,0,1,0,0,0,0,0,0,728,0.000043,0
5114,5114,,1,0,1,0,0,0,0,0,0,727,0.000043,0
5107,5107,,1,0,1,0,0,0,0,0,0,726,0.000043,0
5175,5175,,7,7,14,6,0.303603,0.316422,1046.144534,0.196429,0,1115,0.000143,0.214286
5176,5176,,1,0,1,0,0,0,0,0,0,725,0.000043,0
5177,5177,,1,0,1,0,0,0,0,0,0,724,0.000043,0
5178,5178,,1,1,2,7,0.254195,0.263145,0,0,0,1115,0.000054,0
5179,5179,,1,0,1,0,0,0,0,0,0,798,0.000038,0
5180,5180,,2,4,6,7,0.252886,0.261369,9560.295851,0.1,0,1115,0.000057,0.1
5181,5181,,1,0,1,0,0,0,0,0,0,723,0.000043,0
5182,5182,,1,0,1,0,0,0,0,0,0,722,0.000043,0
5183,5183,,1,0,1,0,0,0,0,0,0,872,0.000043,0
5184,5184,,1,1,2,7,0.244768,0.250507,0,0,0,1115,0.000054,0
5185,5185,,2,0,2,0,0,0,0,1,0,721,0.000059,1
5186,5186,,6,5,11,7,0.249936,0.258305,6984.334589,0,0,1115,0.000286,0
5187,5187,,1,1,2,7,0.281411,0.291799,0,0,0,1115,0.000051,0
5188,5188,,1,1,2,7,0.242233,0.248954,0,0,0,1115,0.000051,0
5189,5189,,4,0,4,0,0,0,0,0.166667,0,143,0.00008,0.166667
5190,5190,,1,0,1,0,0,0,0,0,0,720,0.000043,0
5191,5191,,1,0,1,0,0,0,0,0,0,719,0.000043,0
5192,5192,,4,1,5,8,0.199966,0.204123,413.505281,0.5,0,1115,0.000124,0.5
5194,5194,,1,1,2,7,0.23536,0.243696,0,0,0,1115,0.000059,0
5195,5195,,6,3,9,8,0.218993,0.224419,579.287922,0.238095,0,1115,0.000182,0.333333
5196,5196,,1,0,1,0,0,0,0,0,0,718,0.000043,0
5193,5193,,9,11,20,7,0.306869,0.32273,8839.844045,0.3,0,1115,0.000182,0.428571
5197,5197,,8,9,17,7,0.306837,0.322559,4214.377084,0.371212,0,1115,0.000135,0.5
5198,5198,,7,8,15,7,0.306611,0.322217,3930.475999,0.455556,0,1115,0.000125,0.577778
5199,5199,,3,3,6,8,0.234841,0.241742,0,1,0,1115,0.000075,1
5200,5200,,6,7,13,7,0.306788,0.32236,640.411894,0.390909,0,1115,0.000101,0.545455
5201,5201,,5,6,11,7,0.306563,0.322018,535.254406,0.486111,0,1115,0.000089,0.638889
5202,5202,,5,6,11,7,0.306563,0.322018,535.254406,0.486111,0,1115,0.000089,0.638889
5203,5203,,5,5,10,7,0.306547,0.321932,534.921073,0.464286,0,1115,0.000089,0.571429
5204,5204,,4,0,4,0,0,0,0,0.75,0,33,0.000082,0.833333
5205,5205,,3,0,3,0,0,0,0,0.666667,0,717,0.000068,0.666667
5206,5206,,3,0,3,0,0,0,0,0.666667,0,814,0.000075,0.666667
5207,5207,,2,0,2,0,0,0,0,0,0,501,0.000061,0
5208,5208,,1,1,2,7,0.281452,0.293489,0,0,0,1115,0.00005,0
5209,5209,,1,0,1,0,0,0,0,0,0,716,0.000043,0
5210,5210,,1,0,1,0,0,0,0,0,0,715,0.000043,0
5211,5211,,1,1,2,7,0.29281,0.311154,0,0,0,1115,0.000052,0
5212,5212,,7,2,9,7,0.282403,0.294627,194.03965,0.285714,0,1115,0.00013,0.333333
5213,5213,,4,3,7,7,0.278928,0.28999,5051.545983,0.4,0,1115,0.000124,0.5
5214,5214,,1,0,1,0,0,0,0,0,0,493,0.000056,0
5215,5215,,4,1,5,1,1,1,3.378788,0.5,0,516,0.000572,0.833333
5216,5216,,3,1,4,1,1,1,0,0.666667,0,516,0.000544,1
5217,5217,,8,2,10,7,0.256559,0.265414,436.496074,0.232143,0,1115,0.000186,0.25
5218,5218,,2,1,3,7,0.248312,0.256468,87.628314,0,0,1115,0.000073,0
5219,5219,,1,2,3,7,0.251668,0.259676,13.583321,0,0,1115,0.000055,0
5220,5220,,1,0,1,0,0,0,0,0,0,969,0.000052,0
5222,5222,,1,0,1,0,0,0,0,0,0,714,0.000043,0
5223,5223,,1,0,1,0,0,0,0,0,0,713,0.000043,0
